UTC Timestamp,Latitude,Longitude,Heading
1542356925.435068629,39.7918963377802,116.498916072404,-155.517272949219
1542356925.483117130,39.7918952783195,116.498915782037,-155.539367675781
1542356925.525840303,39.7918963281631,116.498914735495,-155.744232177734
1542356925.573953401,39.7918959809836,116.498915098381,-155.840911865234
1542356925.622055310,39.7918952201149,116.498915032833,-156.070373535156
1542356925.664822995,39.7918945802679,116.498914925747,-156.490051269531
1542356925.712879116,39.7918936653347,116.498914513103,-157.198486328125
1542356925.755733366,39.7918929337279,116.498914155377,-157.971893310547
1542356925.803723216,39.7918949760848,116.498909436825,-154.951812744141
1542356925.846502578,39.7918943036353,116.498909221389,-155.484130859375
1542356925.894553247,39.7918938982252,116.498907925177,-155.641021728516
1542356925.942698345,39.7918947417813,116.498908406747,-153.203857421875
1542356925.985474248,39.7918935588105,116.498909337919,-152.968811035156
1542356926.033530957,39.7918939031024,116.498908424854,-152.727905273438
1542356926.076308321,39.7918936955322,116.498909377179,-152.642639160156
1542356926.124319215,39.791893228525,116.498910274331,-152.915466308594
1542356926.172505666,39.7918925035503,116.498910937979,-153.059661865234
1542356926.215247036,39.7918919972411,116.498911523163,-153.206695556641
1542356926.263309997,39.7918922299581,116.498911838541,-153.330688476562
1542356926.306043120,39.7918922565356,116.498912249817,-153.372802734375
1542356926.354151883,39.7918919477219,116.498912739506,-153.432250976562
1542356926.402215211,39.7918916397947,116.498913027297,-153.502502441406
1542356926.445021326,39.7918922156005,116.498903805881,-151.932006835938
1542356926.493081154,39.7918926231053,116.498904048459,-151.964477539062
1542356926.535857137,39.7918922563142,116.498902673797,-151.663391113281
1542356926.583892936,39.7918923472379,116.498902625331,-151.650695800781
1542356926.632096913,39.7918920988435,116.498901226866,-151.445404052734
1542356926.674843401,39.7918924320504,116.498900546331,-151.441864013672
1542356926.722908675,39.7918930925507,116.498900204671,-151.429718017578
1542356926.765697180,39.7918935517724,116.498899910687,-151.440338134766
1542356926.813708564,39.7918940655064,116.498899569327,-151.439208984375
1542356926.861863662,39.7918945197282,116.498899199408,-151.462524414062
1542356926.904642905,39.791894592249,116.498898993992,-151.574951171875
1542356926.952708362,39.7918948875938,116.498898705894,-151.825836181641
1542356926.995490673,39.7918951817514,116.498898370868,-152.189483642578
1542356927.043515037,39.7918913364628,116.498894417691,-151.36474609375
1542356927.086329702,39.7918914777643,116.498893899639,-151.834625244141
1542356927.134320193,39.7918899056617,116.498893715706,-150.952484130859
1542356927.182490948,39.7918905028476,116.49889336984,-151.401519775391
1542356927.225283664,39.7918903361329,116.498894732176,-149.861450195312
1542356927.273272297,39.7918909251711,116.498894649523,-150.064147949219
1542356927.316104445,39.7918914252725,116.498894340562,-150.117736816406
1542356927.364119334,39.7918919226136,116.498893889709,-150.063262939453
1542356927.412245768,39.7918924078157,116.498893515551,-150.04248046875
1542356927.455040069,39.7918928216812,116.498893295818,-150.098114013672
1542356927.503079559,39.7918933479646,116.498892524442,-150.229675292969
1542356927.545856144,39.7918883467156,116.49889091058,-148.112823486328
1542356927.593928057,39.791886743988,116.498890082964,-148.156646728516
1542356927.642016462,39.7918866857281,116.498889266794,-147.969421386719
1542356927.684790290,39.7918860944119,116.4988889554,-147.970703125
1542356927.732863394,39.7918862177187,116.49888868328,-147.999084472656
1542356927.775719526,39.7918855752476,116.49888842217,-147.965789794922
1542356927.823755641,39.7918849942958,116.498888258742,-147.884582519531
1542356927.871795976,39.7918839863259,116.498887698753,-147.838165283203
1542356927.914605155,39.7918829230674,116.498887297005,-147.752258300781
1542356927.962658332,39.7918843220676,116.498885021759,-148.023162841797
1542356928.005514626,39.7918837694972,116.498884738898,-148.040771484375
1542356928.053472589,39.791884222039,116.498884302243,-147.990173339844
1542356928.101677851,39.7918837068228,116.498884996368,-147.731536865234
1542356928.144350521,39.7918836177508,116.498885561332,-147.470153808594
1542356928.192491237,39.7918831350346,116.498885971804,-146.929870605469
1542356928.235229581,39.7918829805801,116.498886030504,-146.416412353516
1542356928.283289406,39.7918839898606,116.498884870506,-145.983245849609
1542356928.326067527,39.7918845039082,116.498883945371,-145.641143798828
1542356928.374148930,39.7918846983763,116.49888303336,-145.225555419922
1542356928.422227769,39.7918844729343,116.498882560466,-144.787933349609
1542356928.465014875,39.7918843177998,116.498882467171,-144.437194824219
1542356928.513065075,39.7918841229787,116.498882303348,-144.181213378906
1542356928.555900222,39.7918826891992,116.498877580578,-151.5185546875
1542356928.603915455,39.7918824853371,116.498877400629,-151.613098144531
1542356928.652030200,39.7918822226907,116.498877246605,-151.765838623047
1542356928.694854048,39.7918819528701,116.498876985742,-151.830963134766
1542356928.742843745,39.7918816825182,116.498876721493,-151.829803466797
1542356928.785659444,39.7918815509397,116.498876618958,-151.763061523438
1542356928.833726086,39.7918815508347,116.498876791843,-151.638092041016
1542356928.881844992,39.7918813022644,116.498876482876,-151.597106933594
1542356928.924595185,39.7918810425717,116.498876133647,-151.620422363281
1542356928.972624534,39.7918812734061,116.498872963898,-152.472991943359
1542356929.015441596,39.791881177622,116.498872648165,-152.520843505859
1542356929.063504626,39.7918810777463,116.498872419276,-152.545013427734
1542356929.111639394,39.7918811163427,116.498872017823,-152.545959472656
1542356929.154399883,39.7918805441058,116.498870158559,-151.843597412109
1542356929.202436084,39.7918803509994,116.498869991097,-151.864898681641
